_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Delta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
3357.2156,20000,0.037947286,-1.4689958,1.3256568,0.101155505,-0.14199673,-3.2907703,4.1566873,0.8477194,-3.4106051316484806e-17,-8.11346528905836,3.7076536871539143,0.9999956636518398,2.716251384561873,-0.5628111993939894,4.143498969336266,1.7010858053345062,2760,-0.01077788695693016,2.8648896,0.009177462,0.4444444444444444,1.0,3.265281478984208,-0.9171101304230538,-0.9261110221368938
3688.457,20000,0.034198057,-1.5052971,1.1418142,0.09324019,-0.18551855,-3.0306547,3.631393,0.81520444,-3.765876499528531e-17,-7.66294819208917,8.459140988153326,0.9999892084117018,3.0396425144798775,0.006152493413537741,4.174536955637172,0.8887153709082799,2780,-0.013055320829153061,2.8358731,0.013410098,0.4444444444444444,1.0,1.691053891019215,-0.8995342192680083,-0.8791549678148909
3771.9153,20000,0.034997202,-1.3743598,1.4399006,0.093714684,-0.18746065,-3.149919,3.2244127,0.8255601,-2.842170943040401e-18,-3.3333541185712434,6.894993432229313,0.9999901229153138,3.11809788234773,0.009332414716482162,4.274158285980387,0.9802192472175874,2800,-0.012629128992557526,2.7936716,0.013514975,0.4444444444444444,1.0,1.874144652810309,-0.9119366819806927,-0.816385040631292
3769.7231,20000,0.035147425,-1.331747,1.2997749,0.093898125,-0.18754391,-3.3020158,3.2545142,0.826093,1.9895196601282805e-17,-8.227004876986033,7.268114876096775,0.9999917229567514,3.0939902359953115,-0.25200007164033034,4.188834112858612,1.0087466498061668,2820,-0.01979171857237816,2.7841845,0.01691939,0.4444444444444444,1.0,2.026152810177316,-1.008366723425386,-0.9794236156634597
3697.2988,20000,0.034563314,-1.4293238,1.240601,0.093233295,-0.19259936,-3.232552,3.3679042,0.8153761,1.1368683772161604e-17,-10.108079452325576,4.771213979393621,0.9999921579926522,3.047349194688758,0.007545256521552801,4.359061976210032,1.020215870396532,2840,-0.013180974870920181,2.7879977,0.014176825,0.4444444444444444,1.0,1.9932434861384296,-0.953115314689934,-0.9748559238875492
3291.4556,20000,0.041615486,-1.4215236,1.314171,0.10356843,-0.11961736,-3.424202,4.475178,0.8804224,0.0,-6.3560161412760126,2.7750901773612613,0.9999967342012133,2.659181450509259,-0.6904415725371266,4.243863454943369,2.133831681667353,2860,-0.012064903974533081,2.7740335,0.012095376,0.4444444444444444,1.0,4.023396306675091,-0.8852170978774503,-0.7977421167598351
3768.2273,20000,0.03429581,-1.3180678,1.272995,0.093139745,-0.19853939,-3.2198153,3.4617522,0.8294305,6.821210263296961e-17,-6.35109091888817,14.044903821378382,0.9999919043784996,3.0953669139025664,0.013741214759647846,4.25195395970784,1.0090019290324097,2880,-0.0263335220515728,2.7583842,0.021419479,0.6666666666666666,1.0,1.8962892775537528,-0.8753779986962595,-0.8913194982791848
3618.565,20000,0.036521614,-1.6180774,1.2796026,0.09665066,-0.16860913,-3.529938,3.7197673,0.850966,-1.7053025658242403e-17,-11.489472454086505,3.4509711867960697,0.9999943367997975,2.9534412173729714,-0.7652474507798223,4.237022720323623,1.5190313480657105,2900,-0.009976484812796116,2.7250638,0.006865268,0.6666666666666666,1.0,2.9073654814298684,-0.9139586332667307,-0.839893155363411
3838.0007,20000,0.03440978,-1.4198056,1.306879,0.091971226,-0.18932801,-3.2168348,3.2446513,0.8215337,5.684341886080802e-18,-3.511248357601202,19.6160335795769,0.9999874976165053,3.1602849592560127,0.012900862842798233,4.2870503279964165,0.9870622022683793,2920,-0.012153398245573044,2.6876268,0.0086039,0.6666666666666666,1.0,1.9266901373536576,-0.9498440748911119,-0.9627486430440677
3768.5825,20000,0.036235996,-1.2349358,1.2804154,0.09513509,-0.17510559,-3.2765057,3.5137024,0.8521705,1.7053025658242403e-17,-12.029759392982669,4.610974500111581,0.9999935899006288,3.0906273623317726,-0.725446482413052,4.2786783728417355,1.2608642954316267,2940,-0.009212872013449669,2.6748705,0.006629606,0.6666666666666666,1.0,2.433370214429375,-0.9297844530967265,-0.9117076160185775
3822.2793,20000,0.03488047,-1.2642112,1.2474592,0.09301614,-0.18645227,-3.297114,3.4339063,0.8284824,0.0,-7.8307203595483355,14.826584073372011,0.9999904074801107,3.148829387028933,0.012550942599773407,4.303920320984232,0.9858087414980767,2960,-0.010916979983448982,2.6307392,0.00775688,0.6666666666666666,1.0,1.9338414918998335,-0.961611368271498,-0.965700563193499
3853.5457,20000,0.03600406,-1.3831587,1.2852249,0.094217494,-0.17906493,-3.1020665,4.0705843,0.8454935,-1.1368683772161604e-17,-10.159653883137288,5.5132959453525325,0.9999927754553002,3.1657708904291337,-0.5088164784811046,4.279216737362017,1.1557811997627598,2980,-0.009805900976061821,2.6087837,0.006217238,0.6666666666666666,1.0,2.2058591745438787,-0.9078263594166749,-0.8992940146975195
3625.0093,20000,0.038151775,-1.3099895,1.2931019,0.09684991,-0.1528096,-2.9623878,3.7270274,0.8528363,1.1368683772161604e-17,-8.685952067029952,3.3836113564649186,0.9999958082580257,2.9496656860350448,-0.8008061869378337,4.606848163908878,1.865623983250219,3000,-0.011813435703516006,2.5940375,0.008223223,0.6666666666666666,1.0,3.4786807291007977,-0.8646152914608496,-0.8414058092357144
